Subj	Item	Trial	List	Item.text	Response	Corr	CorrResp	RT	RespCat
vpc3068	critical-1VPC-P_9	63	4	[She will pair the geese]	Yes	1	Yes	1076	Hit
vpc3068	critical-1VPC-P_16	65	4	[She will throw the trash]	Yes	0	No	1677	FalseAlarm
vpc3068	critical-1VPC-P_7	68	4	[He will think through the thoughts]	No	1	No	1215	CorrReject
vpc3068	critical-1VPC-P_29	71	4	[We will smooth the frosting]	Yes	1	Yes	1150	Hit
vpc3068	critical-1VPC-P_3	75	4	[He will cover up the research]	No	1	No	1393	CorrReject
vpc3068	critical-1VPC-P_31	78	4	[We will show off the ponies]	No	1	No	1290	CorrReject
vpc3068	critical-1VPC-P_23	81	4	[They will check over the essays]	No	1	No	1217	CorrReject
vpc3068	critical-1VPC-P_11	86	4	[She will shut down the computer]	No	1	No	961	CorrReject
vpc3068	critical-1VPC-P_25	91	4	[We will throw the towel]	Yes	1	Yes	1209	Hit
vpc3068	critical-1VPC-P_24	98	4	[They will wring the rag]	No	1	No	1452	CorrReject
vpc3068	critical-1VPC-P_4	105	4	[He will lock the bicycle]	No	1	No	1187	CorrReject
vpc3068	critical-1VPC-P_2	107	4	[He will buy up the land]	Yes	1	Yes	1609	Hit
vpc3068	critical-1VPC-P_30	112	4	[We will pull off the sticker]	Yes	1	Yes	1337	Hit
vpc3068	critical-1VPC-P_19	123	4	[They will carry up the groceries]	No	1	No	1151	CorrReject
vpc3068	critical-1VPC-P_8	124	4	[He will strike the balance]	No	1	No	1302	CorrReject
vpc3068	critical-1VPC-P_15	127	4	[She will set up the boundaries]	No	1	No	1467	CorrReject
vpc3068	critical-1VPC-P_12	138	4	[She will drive the candidate]	No	1	No	1523	CorrReject
vpc3068	critical-1VPC-P_28	139	4	[We will dress the doll]	No	1	No	1372	CorrReject
vpc3068	critical-1VPC-P_20	141	4	[They will live the lie]	No	1	No	1458	CorrReject
vpc3068	critical-1VPC-P_32	143	4	[We will tie the canoe]	No	1	No	1350	CorrReject
vpc3068	critical-1VPC-P_26	146	4	[We will bust out the moves]	Yes	1	Yes	1373	Hit
vpc3068	critical-1VPC-P_5	155	4	[He will pass the dessert]	Yes	1	Yes	1077	Hit
vpc3069	critical-1VPC-P_22	1	7	[They will look over the part]	No	1	No	1734	CorrReject
vpc3069	critical-1VPC-P_11	7	7	[She will close the slide]	No	1	No	908	CorrReject
vpc3069	critical-1VPC-P_12	14	7	[She will give the prizes]	Yes	1	Yes	758	Hit
vpc3069	critical-1VPC-P_21	19	7	[They will seal off the bag]	Yes	1	Yes	971	Hit
vpc3069	critical-1VPC-P_13	23	7	[She will finish up the game]	Yes	1	Yes	1072	Hit
vpc3069	critical-1VPC-P_25	27	7	[We will bring in the dog]	Yes	1	Yes	844	Hit
vpc3069	critical-1VPC-P_24	31	7	[They will find the word]	Yes	1	Yes	795	Hit
vpc3069	critical-1VPC-P_27	32	7	[We will call the juror]	No	1	No	926	CorrReject
vpc3069	critical-1VPC-P_1	33	7	[He will bring down the crowd]	Yes	1	Yes	977	Hit
vpc3069	critical-1VPC-P_16	36	7	[She will buy the store]	Yes	1	Yes	574	Hit
vpc3069	critical-1VPC-P_15	42	7	[She will patch the tire]	No	1	No	807	CorrReject
vpc3069	critical-1VPC-P_30	53	7	[We will mark off the pages]	No	1	No	926	CorrReject
vpc3069	critical-1VPC-P_32	58	7	[We will buy the supplies]	Yes	1	Yes	1127	Hit
vpc3069	critical-1VPC-P_28	61	7	[We will charge the phone]	Yes	1	Yes	795	Hit
vpc3069	critical-1VPC-P_29	69	7	[We will make over the model]	Yes	1	Yes	918	Hit
vpc3069	critical-1VPC-P_18	76	7	[They will mark up the lumber]	No	1	No	1036	CorrReject
vpc3069	critical-1VPC-P_10	78	7	[She will drive out the trucks]	No	1	No	1043	CorrReject
vpc3069	critical-1VPC-P_7	79	7	[He will see the rumors]	No	1	No	1402	CorrReject
vpc3069	critical-1VPC-P_5	91	7	[He will run over the trail]	Yes	1	Yes	1107	Hit
vpc3069	critical-1VPC-P_3	92	7	[He will eat the spaghetti]	No	1	No	1387	CorrReject
vpc3069	critical-1VPC-P_31	100	7	[We will set the timer]	No	1	No	1105	CorrReject
vpc3069	critical-1VPC-P_4	102	7	[He will cut the meat]	Yes	1	Yes	614	Hit
vpc3069	critical-1VPC-P_8	109	7	[He will hold the job]	Yes	1	Yes	537	Hit
vpc3069	critical-1VPC-P_9	113	7	[She will break off the stick]	Yes	1	Yes	784	Hit
vpc3069	critical-1VPC-P_19	119	7	[They will keep the secret]	No	1	No	863	CorrReject
vpc3069	critical-1VPC-P_14	129	7	[She will clear out the drawer]	Yes	0	No	1932	FalseAlarm
vpc3069	critical-1VPC-P_20	130	7	[They will pull the photo]	Yes	1	Yes	1422	Hit
vpc3069	critical-1VPC-P_17	137	7	[They will boil down the soup]	Yes	1	Yes	871	Hit
vpc3069	critical-1VPC-P_2	138	7	[He wil round up the fractions]	Yes	0	No	852	FalseAlarm
vpc3069	critical-1VPC-P_23	143	7	[They will throw the frisbee]	No	1	No	1021	CorrReject
vpc3069	critical-1VPC-P_6	146	7	[He will hold up the lizard]	No	1	No	1005	CorrReject
vpc307	critical-1VPC-P_16	12	3	[She will buy the store]	Yes	1	Yes	1015	Hit
vpc307	critical-1VPC-P_31	23	3	[We will set the timer]	No	1	No	936	CorrReject
vpc307	critical-1VPC-P_20	25	3	[They will pull the photo]	Yes	1	Yes	553	Hit
vpc307	critical-1VPC-P_18	27	3	[They will mark up the lumber]	No	1	No	674	CorrReject
vpc307	critical-1VPC-P_22	28	3	[They will look over the part]	No	1	No	770	CorrReject
vpc307	critical-1VPC-P_2	32	3	[He wil round up the fractions]	Yes	0	No	805	FalseAlarm
vpc307	critical-1VPC-P_1	36	3	[He will bring down the crowd]	Yes	1	Yes	641	Hit
vpc307	critical-1VPC-P_26	39	3	[We will bail out the prisoner]	No	1	No	952	CorrReject
vpc307	critical-1VPC-P_28	44	3	[We will charge the phone]	Yes	1	Yes	722	Hit
vpc307	critical-1VPC-P_32	46	3	[We will buy the supplies]	Yes	1	Yes	674	Hit
vpc307	critical-1VPC-P_3	48	3	[He will eat the spaghetti]	No	1	No	684	CorrReject
vpc307	critical-1VPC-P_29	49	3	[We will make over the model]	Yes	1	Yes	580	Hit
vpc307	critical-1VPC-P_12	60	3	[She will give the prizes]	Yes	1	Yes	740	Hit
vpc307	critical-1VPC-P_9	61	3	[She will break off the stick]	Yes	1	Yes	484	Hit
vpc307	critical-1VPC-P_4	62	3	[He will cut the meat]	Yes	1	Yes	549	Hit
vpc307	critical-1VPC-P_7	64	3	[He will see the rumors]	No	1	No	746	CorrReject
vpc307	critical-1VPC-P_10	66	3	[She will drive out the trucks]	No	1	No	624	CorrReject
vpc307	critical-1VPC-P_23	81	3	[They will throw the frisbee]	No	1	No	632	CorrReject
vpc307	critical-1VPC-P_14	84	3	[She will clear out the drawer]	No	1	No	505	CorrReject
vpc307	critical-1VPC-P_5	86	3	[He will run over the trail]	Yes	1	Yes	636	Hit
vpc307	critical-1VPC-P_19	89	3	[They will keep the secret]	No	1	No	650	CorrReject
vpc307	critical-1VPC-P_24	91	3	[They will find the word]	Yes	1	Yes	698	Hit
vpc307	critical-1VPC-P_27	97	3	[We will call the juror]	No	1	No	808	CorrReject
vpc307	critical-1VPC-P_6	101	3	[He will hold up the lizard]	No	1	No	625	CorrReject
vpc307	critical-1VPC-P_8	103	3	[He will hold the job]	No	0	Yes	532	Miss
vpc307	critical-1VPC-P_11	104	3	[She will close the slide]	No	1	No	583	CorrReject
vpc307	critical-1VPC-P_17	110	3	[They will boil down the soup]	Yes	1	Yes	701	Hit
vpc307	critical-1VPC-P_25	125	3	[We will bring in the dog]	Yes	1	Yes	780	Hit
vpc307	critical-1VPC-P_30	128	3	[We will mark off the pages]	No	1	No	827	CorrReject
vpc307	critical-1VPC-P_21	143	3	[They will seal off the bag]	Yes	1	Yes	655	Hit
vpc307	critical-1VPC-P_13	148	3	[She will finish up the game]	Yes	1	Yes	576	Hit
vpc307	critical-1VPC-P_15	155	3	[She will patch the tire]	No	1	No	609	CorrReject
vpc3070	critical-1VPC-P_3	5	6	[He will cover the research]	Yes	1	Yes	1277	Hit
vpc3070	critical-1VPC-P_18	25	6	[They will catch the students]	No	1	No	1401	CorrReject
vpc3070	critical-1VPC-P_29	30	6	[We will smooth over the frosting]	Yes	0	No	1644	FalseAlarm
vpc3070	critical-1VPC-P_21	33	6	[They will lead off the dance]	No	1	No	1402	CorrReject
vpc3070	critical-1VPC-P_32	35	6	[We will tie up the canoe]	Yes	1	Yes	801	Hit
vpc3070	critical-1VPC-P_15	36	6	[She will set the boundaries]	Yes	1	Yes	1302	Hit
vpc3070	critical-1VPC-P_27	38	6	[We will bring the gifts]	No	0	Yes	1281	Miss
vpc3070	critical-1VPC-P_11	41	6	[She will shut the computer]	Yes	1	Yes	1144	Hit
vpc3070	critical-1VPC-P_12	46	6	[She will drive away the candidate]	Yes	1	Yes	1109	Hit
vpc3070	critical-1VPC-P_10	47	6	[She will check the books]	No	1	No	978	CorrReject
vpc3070	critical-1VPC-P_23	50	6	[They will check the essays]	Yes	1	Yes	1661	Hit
vpc3070	critical-1VPC-P_4	54	6	[He will lock up the bicycle]	Yes	1	Yes	928	Hit
vpc3070	critical-1VPC-P_25	64	6	[We will throw in the towel]	Yes	0	No	1318	FalseAlarm
vpc3070	critical-1VPC-P_24	70	6	[They will wring out the rag]	Yes	1	Yes	1150	Hit
vpc3070	critical-1VPC-P_1	71	6	[He will hold down the line]	No	1	No	1319	CorrReject
vpc3070	critical-1VPC-P_20	72	6	[They will live down the lie]	Yes	1	Yes	1109	Hit
vpc3070	critical-1VPC-P_2	75	6	[He will buy the land]	No	1	No	1384	CorrReject
vpc3070	critical-1VPC-P_13	77	6	[She will close up the cafթ]	Yes	0	No	1103	FalseAlarm
vpc3070	critical-1VPC-P_26	82	6	[We will bust the moves]	No	1	No	1047	CorrReject
vpc3070	critical-1VPC-P_31	87	6	[We will show the ponies]	Yes	1	Yes	1526	Hit
vpc3070	critical-1VPC-P_8	88	6	[He will strike down the balance]	Yes	1	Yes	781	Hit
vpc3070	critical-1VPC-P_30	91	6	[We will pull the sticker]	No	1	No	1183	CorrReject
vpc3070	critical-1VPC-P_14	92	6	[She will help the waiter]	No	1	No	758	CorrReject
vpc3070	critical-1VPC-P_28	102	6	[We will dress up the doll]	Yes	1	Yes	947	Hit
vpc3070	critical-1VPC-P_22	110	6	[They will take the position]	No	1	No	1094	CorrReject
vpc3070	critical-1VPC-P_5	113	6	[He will pass over the dessert]	No	1	No	940	CorrReject
vpc3070	critical-1VPC-P_9	130	6	[She will pair off the geese]	No	1	No	852	CorrReject
vpc3070	critical-1VPC-P_19	137	6	[They will carry the groceries]	Yes	1	Yes	1268	Hit
vpc3070	critical-1VPC-P_17	138	6	[They will shoot down the hawk]	No	1	No	1016	CorrReject
vpc3070	critical-1VPC-P_7	151	6	[He will think the thoughts]	Yes	1	Yes	978	Hit
vpc3070	critical-1VPC-P_16	152	6	[She will throw out the trash]	No	0	Yes	1206	Miss
vpc3070	critical-1VPC-P_6	154	6	[He will run the hills]	No	1	No	1341	CorrReject
vpc3071	critical-1VPC-P_24	1	2	[They will wring out the rag]	Yes	1	Yes	1093	Hit
vpc3071	critical-1VPC-P_11	10	2	[She will shut the computer]	Yes	1	Yes	1018	Hit
vpc3071	critical-1VPC-P_2	13	2	[He will buy the land]	No	1	No	1111	CorrReject
vpc3071	critical-1VPC-P_15	20	2	[She will set the boundaries]	Yes	1	Yes	909	Hit
vpc3071	critical-1VPC-P_12	28	2	[She will drive away the candidate]	Yes	1	Yes	1251	Hit
vpc3071	critical-1VPC-P_31	30	2	[We will show the ponies]	Yes	1	Yes	1270	Hit
vpc3071	critical-1VPC-P_29	32	2	[We will smooth over the frosting]	Yes	0	No	764	FalseAlarm
vpc3071	critical-1VPC-P_28	33	2	[We will dress up the doll]	Yes	1	Yes	875	Hit
vpc3071	critical-1VPC-P_26	36	2	[We will bust the moves]	Yes	0	No	689	FalseAlarm
vpc3071	critical-1VPC-P_22	38	2	[They will take the position]	No	1	No	1660	CorrReject
vpc3071	critical-1VPC-P_27	41	2	[We will bring the gifts]	Yes	1	Yes	1019	Hit
vpc3071	critical-1VPC-P_7	42	2	[He will think the thoughts]	Yes	1	Yes	1098	Hit
vpc3071	critical-1VPC-P_23	52	2	[They will check the essays]	Yes	1	Yes	723	Hit
vpc3071	critical-1VPC-P_10	64	2	[She will check the books]	Yes	0	No	818	FalseAlarm
vpc3071	critical-1VPC-P_21	76	2	[They will lead off the dance]	No	1	No	972	CorrReject
vpc3071	critical-1VPC-P_6	78	2	[He will run the hills]	No	1	No	846	CorrReject
vpc3071	critical-1VPC-P_1	80	2	[He will hold down the line]	Yes	0	No	719	FalseAlarm
vpc3071	critical-1VPC-P_18	81	2	[They will catch the students]	Yes	0	No	673	FalseAlarm
vpc3071	critical-1VPC-P_4	100	2	[He will lock up the bicycle]	No	0	Yes	1330	Miss
vpc3071	critical-1VPC-P_3	101	2	[He will cover the research]	Yes	1	Yes	1155	Hit
vpc3071	critical-1VPC-P_20	102	2	[They will live down the lie]	Yes	1	Yes	864	Hit
vpc3071	critical-1VPC-P_25	111	2	[We will throw in the towel]	Yes	0	No	1395	FalseAlarm
vpc3071	critical-1VPC-P_19	115	2	[They will carry the groceries]	Yes	1	Yes	926	Hit
vpc3071	critical-1VPC-P_13	116	2	[She will close up the cafթ]	No	1	No	903	CorrReject
vpc3071	critical-1VPC-P_9	118	2	[She will pair off the geese]	No	1	No	1557	CorrReject
vpc3071	critical-1VPC-P_30	136	2	[We will pull the sticker]	No	1	No	1098	CorrReject
vpc3071	critical-1VPC-P_14	141	2	[She will help the waiter]	Yes	0	No	1223	FalseAlarm
vpc3071	critical-1VPC-P_5	148	2	[He will pass over the dessert]	Yes	0	No	957	FalseAlarm
vpc3071	critical-1VPC-P_17	152	2	[They will shoot down the hawk]	Yes	0	No	1488	FalseAlarm
vpc3071	critical-1VPC-P_8	156	2	[He will strike down the balance]	No	0	Yes	1036	Miss
vpc3071	critical-1VPC-P_32	160	2	[We will tie up the canoe]	Yes	1	Yes	722	Hit
vpc3072	critical-1VPC-P_7	3	5	[He will see through the rumors]	Yes	1	Yes	1406	Hit
vpc3072	critical-1VPC-P_15	16	5	[She will patch up the tire]	Yes	1	Yes	886	Hit
vpc3072	critical-1VPC-P_2	20	5	[He wil round the fractions]	Yes	1	Yes	1203	Hit
vpc3072	critical-1VPC-P_5	24	5	[He will run the trail]	No	1	No	1247	CorrReject
vpc3072	critical-1VPC-P_18	33	5	[They will mark the lumber]	No	0	Yes	1614	Miss
vpc3072	critical-1VPC-P_20	43	5	[They will pull down the photo]	No	1	No	1074	CorrReject
vpc3072	critical-1VPC-P_10	45	5	[She will drive the trucks]	Yes	1	Yes	915	Hit
vpc3072	critical-1VPC-P_16	50	5	[She will buy out the store]	No	1	No	994	CorrReject
vpc3072	critical-1VPC-P_30	63	5	[We will mark the pages]	Yes	1	Yes	1047	Hit
vpc3072	critical-1VPC-P_1	68	5	[He will bring the crowd]	No	1	No	952	CorrReject
vpc3072	critical-1VPC-P_12	79	5	[She will give away the prizes]	No	1	No	1078	CorrReject
vpc3072	critical-1VPC-P_19	80	5	[They will keep up the secret]	Yes	1	Yes	1155	Hit
vpc3072	critical-1VPC-P_6	84	5	[He will hold the lizard]	Yes	1	Yes	1049	Hit
vpc3072	critical-1VPC-P_29	89	5	[We will make the model]	No	1	No	942	CorrReject
vpc3072	critical-1VPC-P_8	91	5	[He will hold down the job]	No	1	No	1194	CorrReject
vpc3072	critical-1VPC-P_26	92	5	[We will bail the prisoner]	Yes	1	Yes	827	Hit
vpc3072	critical-1VPC-P_31	93	5	[We will set off the timer]	Yes	1	Yes	1215	Hit
vpc3072	critical-1VPC-P_23	97	5	[They will throw over the frisbee]	Yes	1	Yes	1281	Hit
vpc3072	critical-1VPC-P_13	99	5	[She will finish the game]	Yes	0	No	1254	FalseAlarm
vpc3072	critical-1VPC-P_27	110	5	[We will call forth the juror]	Yes	1	Yes	1229	Hit
vpc3072	critical-1VPC-P_21	115	5	[They will seal the bag]	No	1	No	695	CorrReject
vpc3072	critical-1VPC-P_24	118	5	[They will find out the word]	No	1	No	1185	CorrReject
vpc3072	critical-1VPC-P_28	127	5	[We will charge up the phone]	Yes	0	No	809	FalseAlarm
vpc3072	critical-1VPC-P_25	131	5	[We will bring the dog]	No	1	No	1033	CorrReject
vpc3072	critical-1VPC-P_11	136	5	[She will close down the slide]	Yes	1	Yes	873	Hit
vpc3072	critical-1VPC-P_4	140	5	[He will cut up the meat]	No	1	No	966	CorrReject
vpc3072	critical-1VPC-P_9	144	5	[She will break the stick]	No	1	No	829	CorrReject
vpc3072	critical-1VPC-P_14	148	5	[She will clear the drawer]	Yes	1	Yes	1315	Hit
vpc3072	critical-1VPC-P_22	152	5	[They will look the part]	Yes	1	Yes	914	Hit
vpc3072	critical-1VPC-P_17	156	5	[They will boil the soup]	No	1	No	1280	CorrReject
vpc3072	critical-1VPC-P_32	158	5	[We will buy up the supplies]	No	1	No	1323	CorrReject
vpc3072	critical-1VPC-P_3	160	5	[He will eat up the spaghetti]	Yes	1	Yes	857	Hit
vpc3073	critical-1VPC-P_2	8	6	[He will buy the land]	Yes	0	No	1359	FalseAlarm
vpc3073	critical-1VPC-P_7	12	6	[He will think the thoughts]	Yes	1	Yes	1267	Hit
vpc3073	critical-1VPC-P_20	19	6	[They will live down the lie]	Yes	1	Yes	1203	Hit
vpc3073	critical-1VPC-P_11	27	6	[She will shut the computer]	Yes	1	Yes	2033	Hit
vpc3073	critical-1VPC-P_27	38	6	[We will bring the gifts]	Yes	1	Yes	1376	Hit
vpc3073	critical-1VPC-P_19	54	6	[They will carry the groceries]	Yes	1	Yes	1238	Hit
vpc3073	critical-1VPC-P_16	58	6	[She will throw out the trash]	Yes	1	Yes	1149	Hit
vpc3073	critical-1VPC-P_12	60	6	[She will drive away the candidate]	Yes	1	Yes	1201	Hit
vpc3073	critical-1VPC-P_22	69	6	[They will take the position]	Yes	0	No	1647	FalseAlarm
vpc3073	critical-1VPC-P_10	73	6	[She will check the books]	No	1	No	1903	CorrReject
vpc3073	critical-1VPC-P_21	89	6	[They will lead off the dance]	No	1	No	1349	CorrReject
vpc3073	critical-1VPC-P_15	90	6	[She will set the boundaries]	Yes	1	Yes	1162	Hit
vpc3073	critical-1VPC-P_29	93	6	[We will smooth over the frosting]	No	1	No	1451	CorrReject
vpc3073	critical-1VPC-P_13	94	6	[She will close up the cafթ]	Yes	0	No	1392	FalseAlarm
vpc3073	critical-1VPC-P_18	108	6	[They will catch the students]	No	1	No	1401	CorrReject
vpc3073	critical-1VPC-P_4	115	6	[He will lock up the bicycle]	Yes	1	Yes	989	Hit
vpc3073	critical-1VPC-P_26	116	6	[We will bust the moves]	Yes	0	No	1455	FalseAlarm
vpc3073	critical-1VPC-P_25	117	6	[We will throw in the towel]	No	1	No	1208	CorrReject
vpc3073	critical-1VPC-P_30	121	6	[We will pull the sticker]	Yes	0	No	1716	FalseAlarm
vpc3073	critical-1VPC-P_6	122	6	[He will run the hills]	Yes	0	No	1263	FalseAlarm
vpc3073	critical-1VPC-P_32	123	6	[We will tie up the canoe]	Yes	1	Yes	1152	Hit
vpc3073	critical-1VPC-P_9	131	6	[She will pair off the geese]	Yes	0	No	1621	FalseAlarm
vpc3073	critical-1VPC-P_31	134	6	[We will show the ponies]	Yes	1	Yes	1449	Hit
vpc3073	critical-1VPC-P_28	136	6	[We will dress up the doll]	Yes	1	Yes	1210	Hit
vpc3073	critical-1VPC-P_8	137	6	[He will strike down the balance]	Yes	1	Yes	1188	Hit
vpc3073	critical-1VPC-P_24	143	6	[They will wring out the rag]	Yes	1	Yes	1615	Hit
vpc3073	critical-1VPC-P_3	144	6	[He will cover the research]	Yes	1	Yes	1060	Hit
vpc3073	critical-1VPC-P_5	145	6	[He will pass over the dessert]	No	1	No	1328	CorrReject
vpc3073	critical-1VPC-P_14	153	6	[She will help the waiter]	No	1	No	1789	CorrReject
vpc3073	critical-1VPC-P_23	158	6	[They will check the essays]	Yes	1	Yes	1288	Hit
vpc3073	critical-1VPC-P_17	159	6	[They will shoot down the hawk]	No	1	No	1516	CorrReject
vpc3074	critical-1VPC-P_26	7	8	[We will bust out the moves]	Yes	1	Yes	1437	Hit
vpc3074	critical-1VPC-P_31	13	8	[We will show off the ponies]	No	1	No	1479	CorrReject
vpc3074	critical-1VPC-P_30	19	8	[We will pull off the sticker]	Yes	1	Yes	1104	Hit
vpc3074	critical-1VPC-P_7	24	8	[He will think through the thoughts]	No	1	No	1389	CorrReject
vpc3074	critical-1VPC-P_20	26	8	[They will live the lie]	No	1	No	958	CorrReject
vpc3074	critical-1VPC-P_32	28	8	[We will tie the canoe]	No	1	No	1270	CorrReject
vpc3074	critical-1VPC-P_3	36	8	[He will cover up the research]	No	1	No	1216	CorrReject
vpc3074	critical-1VPC-P_6	39	8	[He will run up the hills]	Yes	1	Yes	1464	Hit
vpc3074	critical-1VPC-P_15	45	8	[She will set up the boundaries]	Yes	0	No	1904	FalseAlarm
vpc3074	critical-1VPC-P_14	46	8	[She will help out the waiter]	Yes	1	Yes	938	Hit
vpc3074	critical-1VPC-P_25	48	8	[We will throw the towel]	Yes	1	Yes	1065	Hit
vpc3074	critical-1VPC-P_16	49	8	[She will throw the trash]	No	1	No	1650	CorrReject
vpc3074	critical-1VPC-P_19	51	8	[They will carry up the groceries]	No	1	No	896	CorrReject
vpc3074	critical-1VPC-P_23	54	8	[They will check over the essays]	No	1	No	1541	CorrReject
vpc3074	critical-1VPC-P_27	59	8	[We will bring forth the gifts]	No	1	No	1302	CorrReject
vpc3074	critical-1VPC-P_29	62	8	[We will smooth the frosting]	Yes	1	Yes	1001	Hit
vpc3074	critical-1VPC-P_9	64	8	[She will pair the geese]	Yes	1	Yes	1070	Hit
vpc3074	critical-1VPC-P_28	69	8	[We will dress the doll]	Yes	0	No	1463	FalseAlarm
vpc3074	critical-1VPC-P_18	75	8	[They will catch up the students]	Yes	1	Yes	801	Hit
vpc3074	critical-1VPC-P_17	76	8	[They will shoot the hawk]	Yes	1	Yes	1274	Hit
vpc3074	critical-1VPC-P_11	84	8	[She will shut down the computer]	No	1	No	816	CorrReject
vpc3074	critical-1VPC-P_4	88	8	[He will lock the bicycle]	Yes	0	No	1918	FalseAlarm
vpc3074	critical-1VPC-P_21	99	8	[They will lead the dance]	Yes	1	Yes	1113	Hit
vpc3074	critical-1VPC-P_13	106	8	[She will close the cafթ]	Yes	1	Yes	886	Hit
vpc3074	critical-1VPC-P_10	109	8	[She will check out the books]	Yes	1	Yes	935	Hit
vpc3074	critical-1VPC-P_24	117	8	[They will wring the rag]	No	1	No	1591	CorrReject
vpc3074	critical-1VPC-P_12	122	8	[She will drive the candidate]	No	1	No	775	CorrReject
vpc3074	critical-1VPC-P_1	131	8	[He will hold the line]	Yes	1	Yes	1051	Hit
vpc3074	critical-1VPC-P_8	148	8	[He will strike the balance]	Yes	0	No	1752	FalseAlarm
vpc3074	critical-1VPC-P_2	149	8	[He will buy up the land]	Yes	1	Yes	1533	Hit
vpc3074	critical-1VPC-P_22	154	8	[They will take over the position]	Yes	1	Yes	1290	Hit
vpc308	critical-1VPC-P_23	2	7	[They will throw the frisbee]	Yes	0	No	1036	FalseAlarm
vpc308	critical-1VPC-P_25	5	7	[We will bring in the dog]	Yes	1	Yes	769	Hit
vpc308	critical-1VPC-P_10	11	7	[She will drive out the trucks]	Yes	0	No	1140	FalseAlarm
vpc308	critical-1VPC-P_6	16	7	[He will hold up the lizard]	Yes	0	No	894	FalseAlarm
vpc308	critical-1VPC-P_30	25	7	[We will mark off the pages]	Yes	0	No	732	FalseAlarm
vpc308	critical-1VPC-P_14	26	7	[She will clear out the drawer]	Yes	0	No	761	FalseAlarm
vpc308	critical-1VPC-P_21	27	7	[They will seal off the bag]	No	0	Yes	1041	Miss
vpc308	critical-1VPC-P_26	28	7	[We will bail out the prisoner]	Yes	0	No	866	FalseAlarm
vpc308	critical-1VPC-P_24	31	7	[They will find the word]	Yes	1	Yes	760	Hit
vpc308	critical-1VPC-P_17	36	7	[They will boil down the soup]	Yes	1	Yes	865	Hit
vpc308	critical-1VPC-P_9	46	7	[She will break off the stick]	Yes	1	Yes	733	Hit
vpc308	critical-1VPC-P_29	58	7	[We will make over the model]	No	0	Yes	881	Miss
vpc308	critical-1VPC-P_16	60	7	[She will buy the store]	Yes	1	Yes	929	Hit
vpc308	critical-1VPC-P_27	62	7	[We will call the juror]	Yes	0	No	699	FalseAlarm
vpc308	critical-1VPC-P_1	63	7	[He will bring down the crowd]	Yes	1	Yes	949	Hit
vpc308	critical-1VPC-P_28	65	7	[We will charge the phone]	Yes	1	Yes	657	Hit
vpc308	critical-1VPC-P_18	66	7	[They will mark up the lumber]	Yes	0	No	1378	FalseAlarm
vpc308	critical-1VPC-P_19	84	7	[They will keep the secret]	Yes	0	No	954	FalseAlarm
vpc308	critical-1VPC-P_32	89	7	[We will buy the supplies]	Yes	1	Yes	688	Hit
vpc308	critical-1VPC-P_13	90	7	[She will finish up the game]	No	0	Yes	704	Miss
vpc308	critical-1VPC-P_4	92	7	[He will cut the meat]	Yes	1	Yes	598	Hit
vpc308	critical-1VPC-P_12	94	7	[She will give the prizes]	Yes	1	Yes	792	Hit
