"Subject"	"RT"	"Trial"	"Sex"	"NativeLanguage"	"Correct"	"PrevType"	"PrevCorrect"	"Word"	"Frequency"	"FamilySize"	"SynsetCount"	"Length"	"Class"	"FreqSingular"	"FreqPlural"	"DerivEntropy"	"Complex"	"rInfl"	"meanRT"	"SubjFreq"	"meanSize"	"meanWeight"	"BNCw"	"BNCc"	"BNCd"	"BNCcRatio"	"BNCdRatio"	"Sn"	"NativeLangSim"
"S9English"	6.869014	63	"F"	"English"	"correct"	"word"	"correct"	"asparagus"	3.663562	0	1.0986123	9	"plant"	19	19	0	"simplex"	0	6.4939	3.68	1.866	1.4424	1.281481	0	0	0	0	"9"	"English"
"S9English"	6.291569	64	"F"	"English"	"correct"	"word"	"correct"	"monkey"	5.783825	0	1.6094379	6	"animal"	162	162	0	"simplex"	0	6.3075	4	3.9559	3.7049	5.348791	2.924821	14.963958	0.546819	2.797634	"9"	"English"
"S9English"	6.926577	66	"F"	"English"	"correct"	"nonword"	"correct"	"squid"	3.970292	0	1.0986123	5	"animal"	23	29	0	"simplex"	-0.22314355	6.4089	3.08	3.5957	3.2684	1.64921	0.16249	1.187616	0.098526	0.720112	"9"	"English"
"S9English"	6.508769	68	"F"	"English"	"correct"	"nonword"	"correct"	"eagle"	5.117994	1.0986123	1.7917595	5	"animal"	129	37	0.7235	"simplex"	1.22994829	6.3692	2.88	3.1948	2.8461	12.246502	1.29992	1.900185	0.106146	0.155161	"9"	"English"
"S9English"	6.543912	71	"F"	"English"	"correct"	"nonword"	"correct"	"clove"	3.663562	0	1.6094379	5	"plant"	16	22	0	"simplex"	-0.30228087	6.4277	3.12	1.6785	1.2208	1.482061	0	0.237523	0	0.160265	"9"	"English"
"S9English"	6.383507	74	"F"	"English"	"correct"	"nonword"	"incorrect"	"apricot"	3.828641	0	1.3862944	7	"plant"	26	19	0	"simplex"	0.30010459	6.3637	4.4	1.7597	1.3216	2.340096	0.64996	3.80037	0.277749	1.624023	"9"	"English"
"S9English"	7.142037	77	"F"	"English"	"correct"	"nonword"	"correct"	"crocodile"	4.615121	0	0.6931472	9	"animal"	35	65	0	"simplex"	-0.6061358	6.4433	3.36	3.8372	3.5655	2.574105	2.112371	2.850278	0.820623	1.107289	"9"	"English"
"S9English"	6.638568	78	"F"	"English"	"correct"	"word"	"correct"	"paprika"	2.484907	0	1.0986123	7	"plant"	11	0	0	"simplex"	2.48490665	6.4825	3.44	2.0858	1.6507	0.456876	0	0.475046	0	1.039771	"9"	"English"
"S9English"	6.324359	81	"F"	"English"	"correct"	"nonword"	"correct"	"peanut"	4.59512	0.6931472	1.6094379	6	"plant"	49	49	0.4719	"complex"	0	6.2664	4.68	1.517	1.074	1.214621	0	5.938079	0	4.888832	"9"	"English"
"S9English"	6.43615	86	"F"	"English"	"correct"	"nonword"	"correct"	"horse"	7.77191	3.3322045	2.0794415	5	"animal"	1518	854	1.0925	"simplex"	0.57470603	6.3364	4.84	4.8195	4.7138	79.173243	62.071199	59.855833	0.783992	0.756011	"9"	"English"
"S9English"	6.385194	87	"F"	"English"	"correct"	"word"	"correct"	"banana"	5.023881	0	1.0986123	6	"plant"	74	77	0	"simplex"	-0.03922071	6.3178	5.68	2.0802	1.7189	4.524185	1.29992	23.039745	0.287327	5.092573	"9"	"English"
"S9English"	6.472346	88	"F"	"English"	"correct"	"word"	"correct"	"pineapple"	3.988984	0	1.0986123	9	"plant"	44	9	0	"complex"	1.5040774	6.4022	4.4	1.8716	1.4581	2.596392	0.64996	6.650648	0.250332	2.561496	"9"	"English"
"S9English"	6.347389	92	"F"	"English"	"correct"	"nonword"	"correct"	"kiwi"	3.044522	0	1.3862944	4	"plant"	11	9	0	"simplex"	0.18232156	6.3173	5.28	1.8289	1.3752	2.139516	0	1.187616	0	0.555086	"9"	"English"
"S9English"	6.621406	94	"F"	"English"	"correct"	"nonword"	"correct"	"butterfly"	5.214936	0	1.0986123	9	"animal"	88	95	0	"complex"	-0.07571182	6.4062	4.08	3.8757	3.6141	6.719418	0.64996	5.463032	0.096729	0.813022	"9"	"English"
"S9English"	6.238325	95	"F"	"English"	"correct"	"word"	"correct"	"orange"	6.378426	1.3862944	1.7917595	6	"plant"	258	93	1.0996	"simplex"	1.01353328	6.285	5.6	1.9453	1.5999	16.68154	6.337112	56.530509	0.379888	3.388806	"9"	"English"
"S9English"	6.261492	96	"F"	"English"	"correct"	"word"	"correct"	"olive"	5.587249	1.0986123	1.9459101	5	"plant"	160	78	0.5684	"simplex"	0.71195651	6.295	4.12	1.6987	1.2952	3.877873	0	2.850278	0	0.735011	"9"	"English"
"S9English"	6.309918	97	"F"	"English"	"correct"	"word"	"correct"	"cucumber"	4.454347	0	1.0986123	8	"plant"	54	31	0	"simplex"	0.54159728	6.4393	4.48	1.9295	1.5357	2.11723	0.64996	4.037893	0.306986	1.907159	"9"	"English"
"S9English"	6.315358	99	"F"	"English"	"correct"	"nonword"	"correct"	"bat"	5.918894	2.1972246	2.3025851	3	"animal"	155	103	2.2641	"simplex"	0.40546511	6.329	3.2	2.5589	2.1666	9.427243	5.199682	6.888171	0.551559	0.730667	"9"	"English"
"S9English"	6.398595	101	"F"	"English"	"correct"	"nonword"	"correct"	"dog"	7.667626	3.1354942	2.0794415	3	"animal"	1233	828	1.2129	"simplex"	0.39779605	6.2956	6.04	4.6429	4.5167	74.838494	50.859385	241.56104	0.679589	3.227765	"9"	"English"
"S9English"	6.665684	108	"F"	"English"	"correct"	"nonword"	"correct"	"mushroom"	5.537334	0.6931472	1.9459101	8	"plant"	90	137	0.4777	"simplex"	-0.41639418	6.3365	4.8	1.7232	1.3199	3.264991	0.64996	6.413125	0.19907	1.964209	"9"	"English"
"S9English"	6.423247	109	"F"	"English"	"correct"	"word"	"correct"	"mustard"	4.442651	0	1.3862944	7	"plant"	84	0	0	"simplex"	4.44265126	6.4177	4	1.8218	1.4082	4.524185	4.549721	6.175602	1.005644	1.36502	"9"	"English"
"S9English"	6.458338	117	"F"	"English"	"correct"	"nonword"	"correct"	"shark"	5.880533	0.6931472	1.7917595	5	"animal"	246	111	0.0277	"simplex"	0.79088947	6.3179	3.76	3.9283	3.6724	3.231561	0.32498	3.80037	0.100564	1.176017	"9"	"English"
"S9English"	6.535241	118	"F"	"English"	"correct"	"word"	"correct"	"dolphin"	4.007333	0	1.0986123	7	"animal"	24	30	0	"simplex"	-0.21511138	6.3944	3.88	3.598	3.272	8.067759	0.32498	0.712569	0.040281	0.088323	"9"	"English"
"S9English"	6.315358	119	"F"	"English"	"correct"	"word"	"correct"	"fox"	5.652489	1.7917595	1.9459101	3	"animal"	177	100	1.2335	"simplex"	0.56666303	6.3451	3.24	3.0987	2.7558	10.028982	83.194905	5.938079	8.295449	0.592092	"9"	"English"
"S9English"	6.308098	123	"F"	"English"	"correct"	"nonword"	"correct"	"goose"	5.267858	1.7917595	1.3862944	5	"animal"	103	85	1.4565	"simplex"	0.1900436	6.3514	3.4	3.0071	2.6612	4.401609	1.949881	1.900185	0.442993	0.431702	"9"	"English"
"S9English"	6.190315	126	"F"	"English"	"correct"	"nonword"	"correct"	"ant"	5.347108	1.3862944	1.0986123	3	"animal"	69	140	0.562	"simplex"	-0.70026465	6.3231	3.6	3.6275	3.3489	4.591045	0.16249	3.80037	0.035393	0.827779	"9"	"English"
"S9English"	6.388561	127	"F"	"English"	"correct"	"word"	"correct"	"stork"	3.044522	0	0.6931472	5	"animal"	13	7	0	"simplex"	0.55961579	6.5239	2	3.8085	3.4878	0.724315	0	0.475046	0	0.655856	"9"	"English"
"S9English"	6.347389	130	"F"	"English"	"correct"	"nonword"	"correct"	"wasp"	4.682131	1.3862944	0.6931472	4	"animal"	43	64	0.4621	"simplex"	-0.39019764	6.5057	3.36	3.6045	3.3145	2.551819	1.46241	0.712569	0.573086	0.27924	"9"	"English"
"S9English"	6.240276	133	"F"	"English"	"correct"	"nonword"	"correct"	"cherry"	4.997212	0.6931472	1.6094379	6	"plant"	83	49	0.4754	"simplex"	0.51879379	6.3426	3.88	1.6278	1.2081	5.71652	3.249801	12.588727	0.568493	2.202166	"9"	"English"
"S9English"	6.228511	135	"F"	"English"	"correct"	"nonword"	"correct"	"lettuce"	4.812184	0	1.0986123	7	"plant"	115	7	0	"simplex"	2.67414865	6.3753	5.12	2.0139	1.6395	3.721867	0.97494	7.600741	0.261949	2.042185	"9"	"English"
"S9English"	6.169611	136	"F"	"English"	"correct"	"word"	"correct"	"snake"	6.120297	1.6094379	1.9459101	5	"animal"	251	161	0.8809	"simplex"	0.44183275	6.3113	3.52	3.5577	3.2734	7.109434	2.599841	4.275417	0.365689	0.601372	"9"	"English"
"S9English"	6.318968	137	"F"	"English"	"correct"	"word"	"correct"	"radish"	3.044522	0.6931472	1.3862944	6	"plant"	11	9	0.9403	"simplex"	0.18232156	6.4133	3.12	1.3226	0.8244	1.961223	0	0	0	0	"9"	"English"
"S9English"	6.142037	139	"F"	"English"	"correct"	"nonword"	"correct"	"camel"	6.109248	0.6931472	0.6931472	5	"animal"	146	303	0.1012	"simplex"	-0.72659511	6.386	2.72	4.4303	4.2654	3.320707	0.81245	3.087801	0.244662	0.929862	"9"	"English"
"S9English"	6.661855	141	"F"	"English"	"correct"	"nonword"	"correct"	"avocado"	3.433987	0	1.3862944	7	"plant"	24	6	0	"simplex"	1.27296568	6.4032	4.12	1.7737	1.3256	0.936038	0.81245	0.950093	0.867967	1.015015	"9"	"English"
"S9English"	6.375025	143	"F"	"English"	"correct"	"nonword"	"correct"	"whale"	5.298317	1.0986123	1.3862944	5	"animal"	104	95	0.4994	"simplex"	0.08961216	6.3548	3.96	3.535	3.2365	5.872526	1.949881	1.900185	0.332034	0.323572	"9"	"English"
"S9English"	6.109248	144	"F"	"English"	"correct"	"word"	"correct"	"lion"	6.098074	1.0986123	1.0986123	4	"animal"	152	292	0.234	"simplex"	-0.64973469	6.3014	4.04	4.2029	4.0036	12.502798	4.874701	3.80037	0.389889	0.303962	"9"	"English"
"S9English"	6.359574	152	"F"	"English"	"correct"	"nonword"	"correct"	"owl"	4.859812	1.3862944	0.6931472	3	"animal"	54	74	0.7912	"simplex"	-0.31015493	6.3582	3.12	3.4758	3.1806	12.057065	0	6.175602	0	0.512198	"9"	"English"
"S9English"	6.388561	153	"F"	"English"	"correct"	"word"	"correct"	"pig"	6.660575	2.7725887	2.3025851	3	"animal"	320	460	1.6313	"simplex"	-0.36195692	6.2783	4.48	3.4075	3.12	12.636518	10.886833	17.576713	0.861537	1.390946	"9"	"English"
"S9English"	6.192362	155	"F"	"English"	"correct"	"nonword"	"correct"	"woodpecker"	2.890372	0	0.6931472	10	"animal"	11	6	0	"complex"	0.5389965	6.5041	2.04	3.8417	3.52	1.025185	0.48747	0	0.475495	0	"9"	"English"
"S9English"	6.198479	158	"F"	"English"	"incorrect"	"nonword"	"correct"	"reindeer"	4.043051	0	0.6931472	8	"animal"	28	28	0	"complex"	0	6.4974	2.28	3.7494	3.4517	1.537777	0.97494	0.950093	0.633993	0.617835	"9"	"English"
"S9English"	6.378426	159	"F"	"English"	"correct"	"word"	"incorrect"	"lemon"	5.631212	0.6931472	1.6094379	5	"plant"	233	45	0.6285	"simplex"	1.62667972	6.29	5.04	1.8119	1.4315	11.834199	3.087311	22.089653	0.26088	1.866595	"9"	"English"
"S9English"	6.280396	160	"F"	"English"	"correct"	"word"	"correct"	"donkey"	5.541264	0	1.0986123	6	"animal"	162	92	0.037	"simplex"	0.56115071	6.3328	3.48	3.9986	3.7598	5.081351	3.737271	6.650648	0.735488	1.308835	"9"	"English"
"S9English"	6.148468	162	"F"	"English"	"correct"	"nonword"	"correct"	"swan"	4.962845	1.3862944	1.3862944	4	"animal"	88	46	0.7769	"simplex"	0.63848877	6.3781	3	3.2612	2.9268	5.281931	2.599841	2.850278	0.492214	0.539628	"9"	"English"
"S9English"	6.416732	163	"F"	"English"	"correct"	"word"	"correct"	"walnut"	4.49981	0	1.3862944	6	"plant"	70	19	0	"simplex"	1.2669476	6.4226	3.92	1.8327	1.422	3.454427	0.64996	4.987986	0.188153	1.44394	"9"	"English"
"S9English"	6.356108	164	"F"	"English"	"correct"	"word"	"correct"	"goat"	6.228511	1.9459101	1.0986123	4	"animal"	209	297	1.0093	"simplex"	-0.34998596	6.2772	3.88	3.8703	3.647	6.362832	0.64996	4.037893	0.10215	0.634606	"9"	"English"
"S9English"	6.291569	165	"F"	"English"	"correct"	"word"	"correct"	"almond"	4.204693	0	1.0986123	6	"plant"	24	42	0	"simplex"	-0.54232429	6.3908	3.72	1.8912	1.486	3.075555	0.16249	1.425139	0.052833	0.463376	"9"	"English"
"S9English"	6.356108	166	"F"	"English"	"correct"	"word"	"correct"	"pear"	4.727388	0	1.0986123	4	"plant"	44	68	0	"simplex"	-0.42744401	6.3353	4.52	1.9908	1.6114	2.05037	1.46241	7.363218	0.713242	3.591166	"9"	"English"
"S9English"	6.089045	167	"F"	"English"	"correct"	"word"	"correct"	"frog"	5.129899	2.0794415	1.3862944	4	"animal"	74	94	1.0456	"simplex"	-0.23638878	6.3335	3.76	3.1746	2.8385	5.059064	1.46241	10.451018	0.289067	2.065801	"9"	"English"
"S9English"	6.188264	169	"F"	"English"	"correct"	"nonword"	"correct"	"beetroot"	3.555348	0	1.0986123	8	"plant"	15	19	0	"complex"	-0.22314355	6.4468	3.88	1.8705	1.4442	0.635169	0.16249	0.475046	0.255822	0.747906	"9"	"English"
"S9English"	6.135565	170	"F"	"English"	"correct"	"word"	"correct"	"elephant"	6.063785	0.6931472	1.0986123	8	"animal"	113	316	0.213	"simplex"	-1.02270333	6.322	3.88	4.1927	3.9911	8.691785	8.611973	7.363218	0.990818	0.847147	"9"	"English"
"S9English"	6.025866	172	"F"	"English"	"correct"	"nonword"	"correct"	"chicken"	6.59987	1.0986123	1.7917595	7	"animal"	534	200	0.0798	"simplex"	0.97896184	6.3028	5.68	4.3832	4.1964	17.651009	7.312052	100.709814	0.414257	5.705612	"9"	"English"
"S9English"	6.582025	174	"F"	"English"	"correct"	"nonword"	"correct"	"bunny"	3.332205	0	1.0986123	5	"animal"	19	8	0	"simplex"	0.7985077	6.4092	3.4	3.615	3.271	3.276134	0.16249	10.451018	0.049598	3.190046	"9"	"English"
"S9English"	6.120297	176	"F"	"English"	"correct"	"nonword"	"correct"	"potato"	6.461468	0	1.0986123	6	"plant"	206	433	0	"simplex"	-0.74032574	6.3833	5.8	2.8516	2.6131	7.934039	8.286993	25.890023	1.044486	3.263158	"9"	"English"
"S9English"	6.400257	177	"F"	"English"	"correct"	"word"	"correct"	"gull"	4.418841	1.6094379	1.0986123	4	"animal"	23	59	1.7296	"simplex"	-0.91629073	6.4384	2.6	2.717	2.3265	1.894363	0.32498	0.237523	0.171551	0.125384	"9"	"English"
"S9English"	6.2186	179	"F"	"English"	"correct"	"nonword"	"correct"	"grape"	5.192957	1.0986123	1.0986123	5	"plant"	37	142	1.1273	"simplex"	-1.32525847	6.3036	4.68	1.5349	1.1317	2.975265	0.64996	1.662662	0.218455	0.558828	"9"	"English"
"S9English"	6.429719	181	"F"	"English"	"correct"	"nonword"	"correct"	"hedgehog"	3.637586	0	1.0986123	8	"animal"	21	16	0	"simplex"	0.25782911	6.5924	3.32	3.592	3.2545	2.718969	0.64996	3.325324	0.239047	1.223009	"9"	"English"
"S9English"	6.318968	182	"F"	"English"	"correct"	"word"	"correct"	"cat"	7.086738	2.7725887	2.1972246	3	"animal"	739	456	0.6845	"simplex"	0.4819668	6.2675	5.64	4.3152	4.1296	36.940084	18.523866	110.923309	0.501457	3.00279	"9"	"English"
"S9English"	6.612041	183	"F"	"English"	"correct"	"word"	"correct"	"gherkin"	2.079442	0	1.0986123	7	"plant"	4	3	0	"simplex"	0.22314355	6.5161	3.16	2.2484	1.8185	0.111433	0.16249	0.237523	1.458184	2.131531	"9"	"English"
"S9English"	6.391917	184	"F"	"English"	"correct"	"word"	"correct"	"melon"	4.127134	1.0986123	1.0986123	5	"plant"	38	23	0.5392	"simplex"	0.48550782	6.3712	3.56	1.5924	1.1586	2.15066	0.16249	1.187616	0.075554	0.55221	"9"	"English"
"T110English"	6.204558	24	"F"	"English"	"correct"	"nonword"	"correct"	"chicken"	6.59987	1.0986123	1.7917595	7	"animal"	534	200	0.0798	"simplex"	0.97896184	6.3028	5.68	4.3832	4.1964	17.651009	7.312052	100.709814	0.414257	5.705612	"10"	"English"
"T110English"	6.240276	25	"F"	"English"	"correct"	"word"	"correct"	"cat"	7.086738	2.7725887	2.1972246	3	"animal"	739	456	0.6845	"simplex"	0.4819668	6.2675	5.64	4.3152	4.1296	36.940084	18.523866	110.923309	0.501457	3.00279	"10"	"English"
"T110English"	6.375025	26	"F"	"English"	"correct"	"word"	"correct"	"avocado"	3.433987	0	1.3862944	7	"plant"	24	6	0	"simplex"	1.27296568	6.4032	4.12	1.7737	1.3256	0.936038	0.81245	0.950093	0.867967	1.015015	"10"	"English"
"T110English"	6.715383	28	"F"	"English"	"correct"	"nonword"	"correct"	"tomato"	5.545177	0	1.0986123	6	"plant"	123	132	0	"simplex"	-0.07006756	6.3422	5.44	2.2952	1.9716	7.120577	0.48747	20.426991	0.068459	2.868727	"10"	"English"
"T110English"	6.357842	30	"F"	"English"	"correct"	"nonword"	"correct"	"broccoli"	2.833213	0	1.0986123	8	"plant"	16	0	0	"simplex"	2.83321334	6.4157	4.96	1.9817	1.5459	1.170048	0.64996	5.938079	0.555499	5.075073	"10"	"English"
"T110English"	6.300786	33	"F"	"English"	"correct"	"nonword"	"correct"	"eggplant"	1.791759	0	1.0986123	8	"plant"	4	1	0	"complex"	0.91629073	6.395	3.16	2.3908	1.9674	0.022287	0	0	0	0	"10"	"English"
"T110English"	6.326149	34	"F"	"English"	"correct"	"word"	"correct"	"almond"	4.204693	0	1.0986123	6	"plant"	24	42	0	"simplex"	-0.54232429	6.3908	3.72	1.8912	1.486	3.075555	0.16249	1.425139	0.052833	0.463376	"10"	"English"
"T110English"	6.413459	35	"F"	"English"	"correct"	"word"	"correct"	"eagle"	5.117994	1.0986123	1.7917595	5	"animal"	129	37	0.7235	"simplex"	1.22994829	6.3692	2.88	3.1948	2.8461	12.246502	1.29992	1.900185	0.106146	0.155161	"10"	"English"
"T110English"	6.342121	37	"F"	"English"	"correct"	"nonword"	"correct"	"strawberry"	4.75359	0	1.3862944	10	"plant"	50	65	0	"complex"	-0.25782911	6.3475	5.04	1.8922	1.4951	2.919548	0.64996	18.526805	0.222624	6.345778	"10"	"English"
"T110English"	6.177944	38	"F"	"English"	"correct"	"word"	"correct"	"kiwi"	3.044522	0	1.3862944	4	"plant"	11	9	0	"simplex"	0.18232156	6.3173	5.28	1.8289	1.3752	2.139516	0	1.187616	0	0.555086	"10"	"English"
"T110English"	6.295266	39	"F"	"English"	"correct"	"word"	"correct"	"mouse"	5.805135	1.9459101	1.6094379	5	"animal"	146	184	0.4497	"simplex"	-0.22992324	6.3261	4.44	3.7255	3.4551	18.297321	18.848846	10.688542	1.030142	0.584159	"10"	"English"
"T110English"	6.74876	43	"F"	"English"	"incorrect"	"nonword"	"correct"	"stork"	3.044522	0	0.6931472	5	"animal"	13	7	0	"simplex"	0.55961579	6.5239	2	3.8085	3.4878	0.724315	0	0.475046	0	0.655856	"10"	"English"
"T110English"	6.680855	45	"F"	"English"	"correct"	"nonword"	"correct"	"gherkin"	2.079442	0	1.0986123	7	"plant"	4	3	0	"simplex"	0.22314355	6.5161	3.16	2.2484	1.8185	0.111433	0.16249	0.237523	1.458184	2.131531	"10"	"English"
"T110English"	6.276643	46	"F"	"English"	"correct"	"word"	"correct"	"goose"	5.267858	1.7917595	1.3862944	5	"animal"	103	85	1.4565	"simplex"	0.1900436	6.3514	3.4	3.0071	2.6612	4.401609	1.949881	1.900185	0.442993	0.431702	"10"	"English"
"T110English"	6.45047	48	"F"	"English"	"correct"	"nonword"	"correct"	"blackberry"	4.060443	0.6931472	1.3862944	10	"plant"	26	31	0.3492	"complex"	-0.16989904	6.3959	3.28	1.5831	1.1365	1.270338	0.16249	1.187616	0.127911	0.934882	"10"	"English"
"T110English"	6.593045	51	"F"	"English"	"correct"	"nonword"	"correct"	"woodpecker"	2.890372	0	0.6931472	10	"animal"	11	6	0	"complex"	0.5389965	6.5041	2.04	3.8417	3.52	1.025185	0.48747	0	0.475495	0	"10"	"English"
"T110English"	6.188264	52	"F"	"English"	"correct"	"word"	"correct"	"lion"	6.098074	1.0986123	1.0986123	4	"animal"	152	292	0.234	"simplex"	-0.64973469	6.3014	4.04	4.2029	4.0036	12.502798	4.874701	3.80037	0.389889	0.303962	"10"	"English"
"T110English"	6.39693	55	"F"	"English"	"correct"	"nonword"	"correct"	"spider"	4.844187	0.6931472	1.0986123	6	"animal"	73	53	0.5763	"simplex"	0.31508105	6.3401	5.04	3.4381	3.1251	6.017389	1.13743	23.039745	0.189024	3.828861	"10"	"English"
"T110English"	6.507278	56	"F"	"English"	"correct"	"word"	"correct"	"hedgehog"	3.637586	0	1.0986123	8	"animal"	21	16	0	"simplex"	0.25782911	6.5924	3.32	3.592	3.2545	2.718969	0.64996	3.325324	0.239047	1.223009	"10"	"English"
"T110English"	6.340359	57	"F"	"English"	"correct"	"word"	"correct"	"olive"	5.587249	1.0986123	1.9459101	5	"plant"	160	78	0.5684	"simplex"	0.71195651	6.295	4.12	1.6987	1.2952	3.877873	0	2.850278	0	0.735011	"10"	"English"
"T110English"	6.381816	59	"F"	"English"	"correct"	"nonword"	"correct"	"dolphin"	4.007333	0	1.0986123	7	"animal"	24	30	0	"simplex"	-0.21511138	6.3944	3.88	3.598	3.272	8.067759	0.32498	0.712569	0.040281	0.088323	"10"	"English"
"T110English"	6.452049	60	"F"	"English"	"correct"	"word"	"correct"	"butterfly"	5.214936	0	1.0986123	9	"animal"	88	95	0	"complex"	-0.07571182	6.4062	4.08	3.8757	3.6141	6.719418	0.64996	5.463032	0.096729	0.813022	"10"	"English"
"T110English"	6.249975	61	"F"	"English"	"correct"	"word"	"correct"	"monkey"	5.783825	0	1.6094379	6	"animal"	162	162	0	"simplex"	0	6.3075	4	3.9559	3.7049	5.348791	2.924821	14.963958	0.546819	2.797634	"10"	"English"
"T110English"	6.306275	62	"F"	"English"	"correct"	"word"	"correct"	"goat"	6.228511	1.9459101	1.0986123	4	"animal"	209	297	1.0093	"simplex"	-0.34998596	6.2772	3.88	3.8703	3.647	6.362832	0.64996	4.037893	0.10215	0.634606	"10"	"English"
"T110English"	6.745236	66	"F"	"English"	"correct"	"nonword"	"correct"	"clove"	3.663562	0	1.6094379	5	"plant"	16	22	0	"simplex"	-0.30228087	6.4277	3.12	1.6785	1.2208	1.482061	0	0.237523	0	0.160265	"10"	"English"
"T110English"	6.452049	67	"F"	"English"	"correct"	"word"	"correct"	"mustard"	4.442651	0	1.3862944	7	"plant"	84	0	0	"simplex"	4.44265126	6.4177	4	1.8218	1.4082	4.524185	4.549721	6.175602	1.005644	1.36502	"10"	"English"
"T110English"	6.278521	68	"F"	"English"	"correct"	"word"	"correct"	"magpie"	2.995732	0	1.0986123	6	"animal"	13	6	0	"simplex"	0.69314718	6.4871	2.68	3.6695	3.3214	1.092045	0.32498	1.187616	0.297589	1.087516	"10"	"English"
"T110English"	6.113682	69	"F"	"English"	"correct"	"word"	"correct"	"blueberry"	2.484907	0	1.0986123	9	"plant"	7	4	0	"complex"	0.47000363	6.3549	3.76	2.0858	1.6507	0.122576	0	0.237523	0	1.937755	"10"	"English"
"T110English"	6.326149	70	"F"	"English"	"correct"	"word"	"correct"	"whale"	5.298317	1.0986123	1.3862944	5	"animal"	104	95	0.4994	"simplex"	0.08961216	6.3548	3.96	3.535	3.2365	5.872526	1.949881	1.900185	0.332034	0.323572	"10"	"English"
"T110English"	7.125283	72	"F"	"English"	"correct"	"nonword"	"correct"	"reindeer"	4.043051	0	0.6931472	8	"animal"	28	28	0	"complex"	0	6.4974	2.28	3.7494	3.4517	1.537777	0.97494	0.950093	0.633993	0.617835	"10"	"English"
"T110English"	6.261492	73	"F"	"English"	"correct"	"word"	"correct"	"lemon"	5.631212	0.6931472	1.6094379	5	"plant"	233	45	0.6285	"simplex"	1.62667972	6.29	5.04	1.8119	1.4315	11.834199	3.087311	22.089653	0.26088	1.866595	"10"	"English"
"T110English"	6.424869	77	"F"	"English"	"correct"	"nonword"	"correct"	"melon"	4.127134	1.0986123	1.0986123	5	"plant"	38	23	0.5392	"simplex"	0.48550782	6.3712	3.56	1.5924	1.1586	2.15066	0.16249	1.187616	0.075554	0.55221	"10"	"English"
"T110English"	6.487684	78	"F"	"English"	"correct"	"word"	"correct"	"apricot"	3.828641	0	1.3862944	7	"plant"	26	19	0	"simplex"	0.30010459	6.3637	4.4	1.7597	1.3216	2.340096	0.64996	3.80037	0.277749	1.624023	"10"	"English"
"T110English"	6.472346	79	"F"	"English"	"correct"	"word"	"correct"	"orange"	6.378426	1.3862944	1.7917595	6	"plant"	258	93	1.0996	"simplex"	1.01353328	6.285	5.6	1.9453	1.5999	16.68154	6.337112	56.530509	0.379888	3.388806	"10"	"English"
"T110English"	6.393591	82	"F"	"English"	"correct"	"nonword"	"correct"	"owl"	4.859812	1.3862944	0.6931472	3	"animal"	54	74	0.7912	"simplex"	-0.31015493	6.3582	3.12	3.4758	3.1806	12.057065	0	6.175602	0	0.512198	"10"	"English"
"T110English"	6.70196	84	"F"	"English"	"correct"	"nonword"	"correct"	"bee"	5.700444	1.7917595	1.0986123	3	"animal"	118	180	0.8521	"simplex"	-0.41937354	6.2978	4.56	3.6399	3.3756	5.281931	1.6249	5.938079	0.307634	1.124225	"10"	"English"
"T110English"	6.40688	86	"F"	"English"	"correct"	"nonword"	"correct"	"bunny"	3.332205	0	1.0986123	5	"animal"	19	8	0	"simplex"	0.7985077	6.4092	3.4	3.615	3.271	3.276134	0.16249	10.451018	0.049598	3.190046	"10"	"English"
"T110English"	6.253829	87	"F"	"English"	"correct"	"word"	"correct"	"horse"	7.77191	3.3322045	2.0794415	5	"animal"	1518	854	1.0925	"simplex"	0.57470603	6.3364	4.84	4.8195	4.7138	79.173243	62.071199	59.855833	0.783992	0.756011	"10"	"English"
"T110English"	6.562444	88	"F"	"English"	"correct"	"word"	"correct"	"leek"	3.332205	0	1.0986123	4	"plant"	5	22	0	"simplex"	-1.34373475	6.42	3.68	1.8898	1.459	0.846892	0.16249	2.375231	0.191866	2.804646	"10"	"English"
